firstVisit_id,order_id,source_generalizada
4372038058047,2383804563519,Google
4374366355519,2385129766975,Google
4374365143103,2385128947775,direct
4374755147839,2385333420095,Facebook
4393837559871,2395692400703,Facebook
4374976561215,2385457053759,Facebook
4374973153343,2385454891071,direct
4375609933887,2385789943871,Google
4375822925887,2385906499647,direct
,2385954471999,Unknown
,2387054067775,Unknown
4376034050111,2386020466751,Google
4376057282623,2386032787519,Instagram
4376149852223,2386091900991,Google
4376528126015,2386327142463,Google
,2542353743935,Unknown
5121285718079,2801090789439,Instagram
4376939888703,2386543738943,Facebook
,2386745589823,Unknown
,2386748899391,Unknown
,2386751356991,Unknown
,2386803294271,Unknown
,2386821087295,Unknown
,2386827837503,Unknown
,2386898354239,Unknown
,2386937086015,Unknown
,2386939347007,Unknown
,2386941018175,Unknown
,2386942656575,Unknown
4377766199359,2387009372223,Google
4379233779775,2387803078719,Facebook
,2387994148927,Unknown
4379643740223,2388009582655,Google
4484518281279,2445514866751,Instagram
4379965554751,2388192591935,Google
4382405820479,2389583396927,Google
4383150899263,2389995782207,Google
4383744819263,2390320939071,Google
4384420593727,2390701047871,direct
4392431910975,2394933985343,Google
4470839640127,2437672992831,Instagram
4449549877311,2426224869439,Google
4386004729919,2391597580351,Instagram
4386645704767,2391884791871,Google
,2392222924863,Unknown
4388800888895,2392955420735,Instagram
4511673679935,2460882108479,Instagram
4387403628607,2392255955007,Google
4389248696383,2393186795583,Google
4389387599935,2393256788031,Android App
4412795846719,2406433030207,Google
4393079439423,2395300331583,Google
4392312275007,2394862813247,Facebook
4392703459391,2395101298751,Google
4392705425471,2395101888575,Instagram
5205093548095,2845481009215,Google
10433629519935,3856074244159,direct
10573835403327,3932369027135,Google
4393022390335,2395272839231,direct
4393299312703,2395419017279,direct
4393302622271,2395420000319,Facebook
4393832087615,2395689517119,Google
,2396971827263,Unknown
4398463582271,2398208491583,Google
4393871835199,2395712028735,Google
4396830916671,2397289349183,direct
4397287964735,2397546774591,direct
4396429639743,2397074456639,Google
,2397097099327,Unknown
,2397281648703,Unknown
,2397753770047,Unknown
4397828309055,2397850796095,Google
4398145077311,2398018011199,Facebook
12183473061951,4887903600703,Facebook
4398465482815,2398210326591,Facebook
,2401181892671,Unknown
4401182834751,2399796363327,Instagram
4401716396095,2400098877503,Google
4402125275199,2400328122431,Facebook
5097973579839,2787800907839,Facebook
4403271270463,2401023459391,Facebook
4403793428543,2401320632383,Facebook
4403936821311,2401402585151,Facebook
4405506506815,2402260713535,direct
4405891956799,2402517516351,Facebook
4406019981375,2402587508799,Facebook
4407946084415,2403719413823,Google
,2420883161151,Unknown
4408102289471,2403806609471,Google
4418237759551,2409321365567,email
4408256725055,2403907633215,Instagram
4408470831167,2404023631935,Google
4419639738431,2410043899967,Google
4408963399743,2404296261695,Google
4409289867327,2404474323007,Facebook
4410088357951,2404895948863,Google
4410326483007,2405038653503,Facebook
4413440655423,2406785581119,Google
,2407072530495,Unknown
,2408975138879,Unknown
,2407185383487,Unknown
4450388770879,2426666516543,Google
4741584355391,2586535690303,direct
4415092588607,2407728873535,Instagram
4418022473791,2409209135167,Instagram
5162337599551,2821894701119,Facebook
11066018758719,4222563450943,Facebook
4419415605311,2409918267455,Instagram
4419764617279,2410110877759,Facebook
4420268523583,2410376298559,Android App
4420033118271,2410256859199,Google
4422900285503,2412059426879,direct
4420094066751,2410286743615,direct
4422978699327,2412103860287,direct
4420420960319,2410504552511,Instagram
4421410226239,2411277418559,Google
4424069873727,2412702171199,Google
4424430813247,2412894912575,Instagram
10682417053759,3990491824191,Instagram
4424783986751,2413076676671,Google
4424808759359,2413112950847,Google
4426315137087,2413940572223,Google
,2414810103871,Unknown
4482679832639,2444407242815,Google
4428413796415,2415094530111,Facebook
4428510887999,2415152267327,Google
4442748289087,2422952296511,direct
5031268515903,2752296386623,Facebook
5104670605375,2791430946879,Promociones Bancarias
5134760083519,2807375724607,direct
4431307669567,2416775364671,Other Website
4432070246463,2417218093119,direct
4433596645439,2418126127167,Facebook
4433774444607,2418232262719,Google
4433981341759,2418354126911,Facebook
4434468012095,2418623840319,Instagram
4803560079423,2632070168639,Google
10549615657023,3920372138047,direct
4434729435199,2418762940479,direct
4467246071871,2435408855103,Google
4580965613631,2498050523199,email
4637559717951,2528234602559,direct
4439567466559,2421407842367,Google
,2422576119871,Unknown
,2422580183103,Unknown
4464198582335,2433626112063,Google
4444100788287,2423604150335,Google
4447771623487,2425452265535,Google
,2426381631551,Unknown
,2426383925311,Unknown
,2426386481215,Unknown
,2426388709439,Unknown
,2426390478911,Unknown
,2426393002047,Unknown
,2426394738751,Unknown
,2426400440383,Unknown
,2426403029055,Unknown
,2426405847103,Unknown
,2426408370239,Unknown
,2426410434623,Unknown
,2426412630079,Unknown
,2426414792767,Unknown
,2426416529471,Unknown
,2426425442367,Unknown
,2426427179071,Unknown
,2427578089535,Unknown
,2427698643007,Unknown
4457533636671,2430186094655,Google
4462010433599,2432374079551,Google
4460631195711,2431607603263,Google
10614715187263,3954040242239,direct
4467417055295,2435498278975,Google
4469859188799,2437190844479,Facebook
4555045208127,2484028833855,Facebook
4470010544191,2437253693503,Google
4471406035007,2437991792703,Facebook
4550691389503,2480971677759,Facebook
4472099668031,2438393299007,Facebook
4473634259007,2439197229119,Facebook
,2440128430143,Unknown
4475712569407,2440328380479,Facebook
4520859697215,2465940242495,direct
4504350556223,2456840208447,Facebook
11672897355839,4577344815167,Google
4476857122879,2440955199551,Instagram
4483633152063,2444992446527,direct
4478268637247,2441734586431,Facebook
4479817121855,2442538975295,Google
,2442543398975,Unknown
,2442562240575,Unknown
,2442569383999,Unknown
,2442575347775,Unknown
,2442584096831,Unknown
4480582189119,2442951262271,Facebook
4480959021119,2443149934655,direct
4481051099199,2443195613247,Instagram
5154916859967,2817721729087,Instagram
10627447717951,3961124618303,Google
,2443199774783,Unknown
4481285685311,2443375444031,Instagram
4483121479743,2444689571903,Google
,2445829505087,Unknown
4489077194815,2448477651007,Instagram
4666409517119,2544348823615,Instagram
4491472240703,2449702912063,direct
4490292822079,2449091330111,Facebook
4490502570047,2449203003455,Facebook
4491693817919,2449830674495,Google
4492089065535,2450118475839,Facebook
,2450406801471,Unknown
4492866224191,2450530893887,Google
4493529677887,2450906349631,direct
4494318239807,2451361464383,Google
10376459714623,3826585141311,Google
4494494531647,2451462488127,Google
4495315173439,2451877822527,Facebook
4496133029951,2452354236479,Instagram
4499563708479,2454186131519,Facebook
11803727527999,4659046285375,Instagram
4500949860415,2454946185279,Facebook
4546805792831,2478859485247,Instagram
11011613753407,4191436832831,Instagram
11240136572991,4320784678975,email
12166326911039,4877242859583,Instagram
4502390669375,2455695687743,Facebook
,2456061968447,Unknown
4503435018303,2456319098943,Google
4503834099775,2456539824191,Instagram
,2456623808575,Unknown
,2515660308543,Unknown
,2456878284863,Unknown
,2456879661119,Unknown
,2456881299519,Unknown
,2457381142591,Unknown
4505890521151,2457703612479,Instagram
4506526384191,2458060259391,direct
4508252209215,2458992017471,Google
4507567325247,2458644971583,Instagram
4507733262399,2458756481087,Google
4508835840063,2459333066815,direct
4509972135999,2459981447231,Instagram
,2460012445759,Unknown
,2646392143935,Unknown
,2742118645823,Unknown
,2460307947583,Unknown
,2460375908415,Unknown
,2460416180287,Unknown
4512780812351,2461485596735,direct
4512837763135,2461518954559,Instagram
4512841203775,2461520658495,Instagram
4518668107839,2464702136383,Facebook
,2464706461759,Unknown
4518543654975,2464634404927,Facebook
4534909829183,2472689041471,direct
4520927166527,2465978843199,Facebook
4521041559615,2466039201855,direct
4549244682303,2480138027071,direct
,2466033631295,Unknown
4521373696063,2466213134399,Google
4521571680319,2466324021311,Facebook
,2466740568127,Unknown
,2466742665279,Unknown
,2466744795199,Unknown
4523460788287,2467430563903,direct
4525026279487,2468350066751,Facebook
4529828888639,2470014779455,Facebook
4530463440959,2470344425535,Google
,2470388138047,Unknown
4530523275327,2470375424063,Google
4531508838463,2470910066751,Google
4532812972095,2471549042751,direct
4535535796287,2472994275391,Google
4535566925887,2473014984767,Google
4621650591807,2520108728383,Instagram
,2473115385919,Unknown
,2474169663551,Unknown
4539558494271,2475139498047,Google
4538388676671,2474582933567,Google
4543301976127,2476970410047,Facebook
,2477208338495,Unknown
,2477331611711,Unknown
4544786104383,2477731840063,Google
4544808386623,2477742915647,Google
4544858554431,2477774045247,direct
,2478626701375,Unknown
,2478783103039,Unknown
,2478794539071,Unknown
4547784900671,2479350284351,Instagram
4548131192895,2479539978303,Facebook
4548712300607,2479851601983,Google
4740174872639,2585815154751,Google
4549235015743,2480133144639,Google
4824564072511,2650556661823,Google
4550608683071,2480912957503,Facebook
5148441673791,2814266015807,Android App
4550690603071,2480970629183,Google
4550897303615,2481108680767,direct
4551473594431,2481484234815,Google
4551673053247,2481603838015,direct
4551727841343,2481634181183,Google
4556768477247,2485085208639,Facebook
,2485075214399,Unknown
,2495333466175,Unknown
4557067092031,2485250129983,Google
4557327204415,2485443919935,Facebook
4760149065791,2596700586047,Facebook
10361341706303,3818671046719,Facebook
10364005679167,3820012175423,email
4558093025343,2485840085055,Facebook
4558413070399,2486005039167,Google
4559231156287,2486448947263,Google
4600421744703,2508797280319,Google
4603759132735,2510581268543,Google
,2490354696255,Unknown
,2490360070207,Unknown
,2490366918719,Unknown
,2491345010751,Unknown
4568652972095,2491548368959,Facebook
4574199021631,2494404165695,direct
4754759352383,2593474740287,Google
10501650350143,3893481275455,Google
4581673140287,2498457632831,direct
4582355206207,2498812903487,Instagram
4585943859263,2500899930175,Instagram
4591710437439,2504040054847,Google
4713468624959,2571724947519,email
,2502408110143,Unknown
,2502410371135,Unknown
,2502412042303,Unknown
,2502417711167,Unknown
,2502422265919,Unknown
,2502425116735,Unknown
4588989579327,2502615826495,Google
4896053821503,2689116700735,Instagram
,2693509546047,Unknown
,3686862618687,Unknown
4592465772607,2504417017919,direct
4593552883775,2505038004287,Facebook
5243848261695,2864853450815,Google
4596390101055,2506615128127,Facebook
,2508560695359,Unknown
,2508570656831,Unknown
4603205681215,2510353367103,Google
4607406702655,2512128868415,Instagram
4863959040063,2670854733887,Facebook
11610668924991,4538471546943,Instagram
4607542394943,2512208592959,Facebook
4611856695359,2514386616383,Google
4612316987455,2514631196735,Google
4612329275455,2514637324351,Facebook
4615411433535,2516487962687,Google
4618352951359,2518235545663,Google
,2519962812479,Unknown
4623157493823,2520962990143,Google
4879234465855,2679616602175,Google
4632858525759,2526307680319,Google
4638167433279,2528544915519,Google
,2528843530303,Unknown
4641036402751,2529988771903,Google
,2530008563775,Unknown
,2530379956287,Unknown
,2532652056639,Unknown
4646286917695,2533480038463,Google
4646451642431,2533569101887,Google
4646503940159,2533598756927,Google
4648897314879,2534900858943,Instagram
4652468305983,2536803500095,Google
4654335328319,2537732538431,Google
4658604441663,2540073549887,Instagram
4666101268543,2544187670591,Facebook
4670770085951,2546844106815,Google
10477516324927,3879723204671,direct
4671329239103,2547263045695,Facebook
4673677099071,2548772798527,direct
4671641878591,2547447103551,Instagram
10877141909567,4105144827967,Google
4676613767231,2550507208767,Google
4676662394943,2550531751999,Google
4676866113599,2550636970047,Google
4680884027455,2552860442687,Google
4681886105663,2553448792127,Google
4688488824895,2557037772863,Google
4691674300479,2558809636927,Instagram
4697221136447,2561796112447,Google
4955949957183,2718858215487,Google
,4045815316543,Unknown
4700327444543,2563775725631,Google
4702991515711,2565347213375,Facebook
10493151313983,3888685285439,Google
4703180259391,2565457444927,Google
4704654098495,2566282084415,Facebook
,2567103971391,Unknown
4707168026687,2567644414015,Facebook
4707407069247,2567787544639,Google
,2567858618431,Unknown
4707720691775,2567949877311,Google
4707813097535,2567998275647,Google
,2569301819455,Unknown
,2577334534207,Unknown
,3688767127615,Unknown
,3690830987327,Unknown
4710987300927,2570351804479,Google
11413671116863,4418974351423,Google
4712527396927,2571243946047,Google
4741484445759,2586470776895,direct
4817136123967,2646529015871,Instagram
12135374618687,4860125216831,Facebook
12263089012799,4934154092607,direct
12840291237951,5266880757823,direct
4713536716863,2571760500799,Facebook
,2572054036543,Unknown
,2572058722367,Unknown
,2572063440959,Unknown
,2572070846527,Unknown
4745188573247,2588428697663,Facebook
4717127761983,2573702889535,Facebook
4718125678655,2574178877503,direct
11629815136319,4550699941951,Instagram
4719260991551,2574725382207,Google
4720125968447,2575134294079,Google
4720725229631,2575436742719,Facebook
4720739647551,2575444639807,Facebook
,5915662843967,Unknown
4773609209919,2604331106367,Google
11430198575167,4428771721279,Google
11446641623103,4437525528639,direct
,2577455022143,Unknown
4725546090559,2577823268927,Facebook
,2577843421247,Unknown
4725887369279,2578019549247,direct
4728331534399,2579574292543,Facebook
4729100501055,2579997294655,Facebook
4733461233727,2582324871231,direct
4733568090175,2582382411839,Unknown
4736758054975,2584004100159,Facebook
4741201690687,2586324893759,Facebook
,2588268363839,Unknown
,2588305784895,Unknown
4817634197567,2646783230015,Instagram
,2588417884223,Unknown
4745876734015,2588813099071,Google
5220939464767,2853616025663,Instagram
10474962485311,3878321651775,Google
10610098995263,3951758475327,Instagram
10668563202111,3982980382783,email
11756185878591,4630108635199,Instagram
13128825372735,5441446379583,Google
13205537292351,5482769088575,Google
13780499791935,5853975347263,Google
,2589639049279,Unknown
4749581975615,2590767611967,direct
4749607993407,2590783045695,direct
4750052819007,2591000297535,Instagram
,2592297025599,Unknown
,2592303120447,Unknown
,2592310132799,Unknown
,2594462924863,Unknown
4769494597695,2601972858943,Instagram
4758095986751,2595492528191,Google
4761563004991,2597477056575,Google
4764683599935,2599308230719,Google
4769994702911,2602226548799,Google
11786694819903,4648923463743,direct
4772310351935,2603559485503,Google
4775266877503,2605192806463,Google
10097781833791,3684871110719,Google
,2645297365055,Unknown
4782726381631,2609237459007,Facebook
10522015236159,3904830341183,Facebook
4786236948543,2612193132607,Instagram
4786531827775,2612619903039,Instagram
13402334429247,5609482780735,Google
4787582140479,2614234677311,Facebook
5032364605503,2752918782015,Google
4790045147199,2615612538943,direct
,2616611307583,Unknown
,2616753094719,Unknown
4796379660351,2621026762815,Facebook
4796661268543,2621437870143,direct
4797820633151,2623593578559,Instagram
4801266712639,2627998416959,Facebook
4808375631935,2637259145279,direct
4808604450879,2637691748415,direct
4808413511743,2637332611135,Instagram
4808619786303,2637722124351,Instagram
4809673310271,2640244244543,Instagram
,2650819723327,Unknown
,2648928649279,Unknown
11232554418239,4316437872703,direct
4813613072447,2644559102015,Google
4814992801855,2645330526271,Facebook
4813898874943,2644722548799,Facebook
10362316619839,3819155062847,Google
4814513078335,2645077360703,Facebook
10291240173631,3782634995775,direct
10802766020671,4061715726399,Facebook
,2646386638911,Unknown
,3902329847871,Unknown
,3953893572671,Unknown
,4009837166655,Unknown
,4023522000959,Unknown
,4034396094527,Unknown
4817812521023,2646879109183,Instagram
4925402677311,2703861252159,Instagram
,4661734506559,Unknown
,2647285727295,Unknown
,2648116232255,Unknown
,2648133533759,Unknown
4820803977279,2648551391295,Google
5116330115135,2798206386239,Google
4824221483071,2650359103551,direct
,2650658340927,Unknown
4825141575743,2650887684159,Facebook
11825400741951,4672553451583,Instagram
5112309841983,2795853545535,Instagram
10403527622719,3840224559167,Instagram
4827862270015,2652505145407,Google
10285089587263,3779433496639,Google
11075423207487,4228136271935,Google
4828483846207,2652837806143,Instagram
4828795994175,2653011738687,Facebook
4829048471615,2653140385855,Google
4829812621375,2653521084479,Facebook
4829847289919,2653546905663,Instagram
,4318915723327,Unknown
4831823888447,2654569201727,Android App
11679120228415,4581084725311,Facebook
4839792246847,2658928328767,Facebook
10223631892543,3749320425535,Google
,2665974661183,Unknown
4859325775935,2668297388095,Instagram
4859602206783,2668419055679,Facebook
4860418228287,2668805816383,Facebook
4860706488383,2668914737215,Google
4869327224895,2674391547967,Instagram
4873391865919,2676473626687,Facebook
,2680633753663,Unknown
4897902428223,2690179694655,Google
5045395062847,2759672889407,direct
,2692447207487,Unknown
,2693577474111,Unknown
,2695740293183,Unknown
4909778829375,2696665759807,Google
4925518217279,2703918465087,Google
5245709385791,2865783570495,Google
10169730564159,3721169141823,Google
11845964529727,4686515863615,Google
12375753392191,4998071713855,Google
12461655195711,5045892153407,Google
13309488005183,5548980207679,Google
,2711424237631,Unknown
4945641766975,2713705152575,Instagram
4958153244735,2719934971967,Instagram
4970392027199,2725527781439,Facebook
4993203175487,2734894317631,Instagram
5007776055359,2741394735167,Google
5010165170239,2742496395327,Google
11514811908159,4479804145727,Google
5015472832575,2744806441023,Instagram
10565545295935,3927833739327,Instagram
10575359443007,3933189308479,Instagram
,2749272686655,Unknown
,2751475122239,Unknown
,2830515208255,Unknown
5028161421375,2750706614335,Google
5042320015423,2758210289727,direct
10290142773311,3782090981439,Google
10831642427455,4078605238335,Google
5028675452991,2750976819263,Google
,2751219007551,Unknown
5035053580351,2754331508799,direct
5054003904575,2764449284159,Facebook
,2797936869439,Unknown
5054359207999,2764636258367,Google
5054393155647,2764653854783,Google
,2765257670719,Unknown
,2765261242431,Unknown
,2768560717887,Unknown
11564440322111,4510203347007,Google
11681299300415,4582572425279,Google
,4586047471679,Unknown
5066339483711,2770898911295,Facebook
,2772286963775,Unknown
5080635342911,2778479296575,Facebook
5080903647295,2778625245247,Google
5080927436863,2778637140031,Google
5084060516415,2780366766143,direct
5087611158591,2782363713599,Facebook
5204641873983,2845237084223,Facebook
,2785146699839,Unknown
,2785154138175,Unknown
,2786290401343,Unknown
5096617377855,2787110649919,Facebook
,2787777904703,Unknown
5098058252351,2787841212479,Google
,2792622948415,Unknown
5106912198719,2792664531007,Google
,2797791739967,Unknown
5114453557311,2797054033983,Google
5114520567871,2797086375999,Google
5114585448511,2797121175615,Facebook
5114764263487,2797218824255,Google
5116458926143,2798285193279,Facebook
5116812820543,2798509228095,Facebook
5117572874303,2798930985023,Google
5117610524735,2798975549503,Instagram
,2806624124991,Unknown
,3810760884287,Unknown
,3863146922047,Unknown
10698410524735,3999025922111,Instagram
5118445125695,2799411232831,Facebook
5134595653695,2807296131135,Facebook
5124523032639,2802650513471,Facebook
5127934246975,2804314079295,Instagram
5130741743679,2805331689535,direct
5148153905215,2814131535935,Facebook
5134610038847,2807302553663,Facebook
,2810076168255,Unknown
5140723335231,2810505068607,Facebook
5142754721855,2811485585471,Google
5144291278911,2812259729471,Android App
5144226562111,2812222865471,Google
5147400798271,2813758668863,direct
5148717187135,2814443782207,Android App
,2815438684223,Unknown
,2815460769855,Unknown
5156034183231,2818389966911,Instagram
,2839426957375,Unknown
10507104813119,3896644173887,Google
5154767962175,2817647607871,Facebook
,2817661763647,Unknown
,2818350940223,Unknown
,2818352939071,Unknown
5157141676095,2818958295103,Google
5159373013055,2820254367807,Google
,2847055249471,Unknown
5161515745343,2821397971007,Facebook
5166413643839,2824101691455,Instagram
,2824134066239,Unknown
,2825914351679,Unknown
,2825924345919,Unknown
5178537607231,2830813036607,Google
5180217589823,2831750889535,Google
5183258886207,2833297276991,Google
,2835720044607,Unknown
,2835723386943,Unknown
5188449501247,2836168474687,Google
5193262268479,2838644916287,Instagram
,2839362699327,Unknown
5196634357823,2840634785855,Facebook
5197500973119,2841082429503,Google
5198565376063,2841643417663,Instagram
,2842446823487,Unknown
5202259607615,2843866234943,Google
,2845246849087,Unknown
5208310644799,2846927781951,Google
5209693749311,2847678758975,Google
,2850099888191,Unknown
5218697117759,2852373332031,DuckDuckGo
5218960572479,2852524949567,Facebook
,2861126221887,Unknown
5219011887167,2852551163967,Google
5219390947391,2852759142463,Google
,2858919395391,Unknown
5219531358271,2852838178879,Instagram
5222478282815,2854434111551,Google
,2855297286207,Unknown
5224794783807,2855722090559,Google
5226009460799,2856354250815,Facebook
5227011571775,2856940437567,Google
10526276124735,3907365240895,Google
,3943366950975,Unknown
5227528585279,2857214050367,Google
,2858875453503,Unknown
5232326410303,2859746558015,Google
5236435812415,2861136281663,Google
5237016231999,2861396459583,Facebook
5237055488063,2861416480831,direct
10750056005695,4033809645631,Google
11323633631295,4367745122367,Google
5238019555391,2861880442943,Google
5242234175551,2863969239103,Instagram
,2865949900863,Unknown
,2868567965759,Unknown
,2882961702975,Unknown
5247399264319,2866667159615,Google
10136146509887,3703864328255,Instagram
5249574633535,2867721666623,direct
,2868392427583,Unknown
5250756902975,2868411105343,Instagram
5256548614207,2871385325631,direct
11052996362303,4214454124607,direct
5257918414911,2872116445247,Google
,2872172085311,Unknown
,2872177000511,Unknown
5313382088767,2900764065855,direct
5270725722175,2878691639359,direct
5273557139519,2880131432511,Google
,2880950927423,Unknown
,2882870149183,Unknown
,2886307545151,Unknown
,2886310428735,Unknown
,2886313345087,Unknown
,2890340499519,Unknown
,3638641623103,Unknown
,3638648569919,Unknown
5294601240639,2891002052671,Google
5295606792255,2891565203519,Instagram
10552853856319,3922171658303,Instagram
10950764888127,4158806392895,Instagram
,2891739725887,Unknown
,2891985322047,Unknown
,2893211729983,Unknown
5299401654335,2893542883391,Instagram
5300311130175,2894009892927,Unknown
5300599619647,2894140833855,Unknown
,2895062827071,Unknown
5306813644863,2897325097023,direct
5312001114175,2900032782399,Google
5319975206975,2903766106175,Google
,2904769429567,Unknown
,2904844042303,Unknown
5323851464767,2905723863103,Instagram
10004514930751,3638492364863,direct
10007000973375,3639600283711,Google
,3701621588031,Unknown
10373476286527,3825020338239,email
10019839770687,3645798285375,Google
10020350197823,3646035918911,direct
10026341204031,3649089536063,Google
10029424541759,3650491023423,Instagram
,3782681034815,Unknown
10046908203071,3659066114111,Facebook
10054285197375,3662761918527,direct
10573560217663,3932229926975,Facebook
10075825602623,3673638502463,Google
12662625599551,5160584183871,Unknown
,3663097397311,Unknown
,3667102040127,Unknown
,3667594149951,Unknown
,3673545932863,Unknown
,3681547911231,Unknown
,4190751457343,Unknown
10099313573951,3685663670335,direct
10112987136063,3692971360319,Google
10117605720127,3695313190975,Google
10121217474623,3697311121471,direct
10121284976703,3697345200191,Google
10156831014975,3714694545471,Google
10746258751551,4031592235071,Google
10144974897215,3708392177727,Facebook
10147058778175,3709454319679,Facebook
10180619599935,3726885060671,email
10147095445567,3709476929599,Google
13876082343999,5923424534591,Google
,3713627914303,Unknown
,3716313808959,Unknown
10176855048255,3724907348031,Facebook
10177495597119,3725222412351,Facebook
10179102212159,3726020214847,Google
10329264029759,3802711097407,Google
12638174871615,5147014627391,Google
,3727128166463,Unknown
10183849508927,3728622878783,Facebook
,3728772726847,Unknown
,3729362681919,Unknown
10186672373823,3730132435007,Facebook
10192233955391,3732828749887,Google
,3734963552319,Unknown
10202229047359,3738147258431,Instagram
10207199494207,3740728885311,direct
,3740745039935,Unknown
,3755171053631,Unknown
10207431163967,3740851470399,Google
,3741742432319,Unknown
10210574893119,3742500880447,Google
10210850111551,3742624284735,Instagram
10297984221247,3786256711743,email
10359521476671,3817709043775,Instagram
,3894158032959,Unknown
10210960506943,3742682054719,Google
10211110256703,3742755717183,Instagram
,3744138788927,Unknown
10213994266687,3744272154687,Google
,3745357430847,Unknown
10218721574975,3746659795007,Google
10223485157439,3749234966591,direct
,3860984168511,Unknown
,3755178983487,Unknown
10242755592255,3757701529663,direct
10244272980031,3758438252607,Google
10245817008191,3759207088191,Google
10248493498431,3760573251647,Instagram
10442379198527,3860766425151,Facebook
10256337436735,3764384989247,Google
,3780800806975,Unknown
,3765817475135,Unknown
10260347256895,3766216065087,Facebook
10363945254975,3819948572735,email
10437066129471,3857999986751,direct
10716632023103,4009218768959,Facebook
10732830195775,4021968896063,direct
10262246195263,3767242555455,Facebook
,3767646486591,Unknown
10268441018431,3770494451775,Instagram
,3771407597631,Unknown
10274902900799,3773951770687,Google
,3823130705983,Unknown
10275342090303,3774182391871,direct
10285550043199,3779652223039,Facebook
,3782309085247,Unknown
,3974235324479,Unknown
10292243038271,3783162298431,Facebook
10304004096063,3789435076671,Instagram
10499694821439,3892305952831,Instagram
10314638557247,3795092144191,Instagram
12515339993151,5075785744447,Google
10315334811711,3795446530111,direct
10478409056319,3880202993727,Google
10330792689727,3803784478783,Facebook
10331499987007,3804153708607,Google
,3804300345407,Unknown
10332266594367,3804534276159,Facebook
10536053047359,3912804892735,Facebook
10536422670399,3913013166143,direct
10334125391935,3805549690943,Google
10529505706047,3909216731199,Google
,3806070833215,Unknown
10336116047935,3806586404927,Google
10339044655167,3808024231999,Google
10362843791423,3819409965119,direct
10339459301439,3808281395263,Instagram
10340914626623,3809024344127,Facebook
10470099025983,3875729571903,Google
11079075463231,4229888671807,Google
13935260926015,5972151664703,Google
10341199478847,3809162788927,Google
,3811762962495,Unknown
10349704708159,3813516836927,direct
10349963116607,3813635489855,Instagram
10351422832703,3814459047999,Google
10406821691455,3841868070975,Google
10364097265727,3820103499839,Instagram
10367249940543,3821740818495,Facebook
,3823046983743,Unknown
,3841011220543,Unknown
,3823386558527,Unknown
10378047324223,3827407847487,Google
10383974432831,3830764437567,Facebook
10399150309439,3837917364287,email
11546963411007,4499236782143,Facebook
10510767030335,3898698530879,Facebook
10393154682943,3834833010751,Google
10398591418431,3837623402559,Google
10398657019967,3837659578431,Google
10403531784255,3840230719551,Facebook
,3840266960959,Unknown
,3841170669631,Unknown
10406132449343,3841532624959,Unknown
,3843590062143,Unknown
10415815065663,3846941966399,direct
10419120209983,3848638595135,Google
,3851176443967,Unknown
,3851300765759,Unknown
10424972247103,3851485806655,Facebook
10428527018047,3853319438399,Facebook
10430861148223,3854508884031,Instagram
,3856675110975,Unknown
10435824156735,3857330864191,Google
10441160622143,3860076658751,direct
10437390630975,3858164809791,Facebook
10437647892543,3858294865983,Google
10441466642495,3860229521471,Google
10725439930431,4014197407807,direct
10443186536511,3861193621567,Google
10444715458623,3862021996607,Facebook
11417257574463,4420981882943,Google
10447849193535,3863759388735,Instagram
10447874752575,3863800545343,Instagram
10450116214847,3865008504895,Google
10450221367359,3865063260223,Google
10459997012031,3870355488831,Google
10451008979007,3865482952767,Facebook
10500234903615,3892584808511,Facebook
11324824584255,4368447471679,Google
10491332362303,3887677702207,Facebook
10460482863167,3870618320959,Google
10460587589695,3870674354239,Instagram
10463113412671,3872063062079,Google
10504881406015,3895379689535,direct
10466307670079,3873711194175,Facebook
10466812526655,3873977860159,Google
10469156683839,3875227992127,email
10470501613631,3875954720831,direct
10505948004415,3896024891455,Promociones Bancarias
10474695786559,3878179635263,Facebook
10528907296831,3908903665727,Google
10474764697663,3878215024703,direct
10483741130815,3883311530047,Instagram
10585336348735,3938436317247,Google
10998980542527,4183895769151,Instagram
10475171741759,3878429360191,Google
10476436553791,3879125745727,Instagram
10477961314367,3879978303551,Google
,3881703768127,Unknown
10481137844287,3881861578815,Google
10483630506047,3883253235775,Facebook
10484207845439,3883572822079,Facebook
10491164885055,3887594111039,Facebook
10660802756671,3979148361791,Facebook
10485272150079,3884293881919,Google
10606514798655,3950003978303,Google
,3884472205375,Unknown
10487082156095,3885282164799,Google
10491881455679,3887974744127,Google
10492189835327,3888148578367,Google
10492797681727,3888500801599,direct
,4269976780863,Unknown
10493263216703,3888746364991,Google
,3895078355007,Unknown
10493176938559,3888699703359,Unknown
10710517383231,4005711478847,direct
10493376331839,3888809836607,Facebook
10493736255551,3889042358335,Google
10506730602559,3896440324159,Android App
,3902127505471,Unknown
10497039269951,3890881396799,direct
10498714632255,3891750305855,Google
10499313401919,3892096860223,Facebook
11358917394495,4386902671423,Google
10499946119231,3892441415743,Google
10504231747647,3895018815551,Facebook
10502049562687,3893747810367,Google
,3895087824959,Unknown
,3943232897087,Unknown
,4301518045247,Unknown
10504393424959,3895111024703,Facebook
,3895662608447,Unknown
10505707225151,3895821991999,Google
,3895913807935,Unknown
10505944432703,3896022663231,Unknown
10508851937343,3897598443583,Instagram
10508908494911,3897641435199,Facebook
,3898261405759,Unknown
10510891909183,3898767081535,Facebook
